month,lead_organisation,organisation_type,donor,sector,education_level,monitoring_indicator,main_activity,implementing_partner,county,sub_county,start_date,end_date,activity_status,boys,girls,men,women,beneficiary_type,total_reached,comments,source,number_schools,adm1_pcode,indicator_short,sector_reached
December,Special Olympics Kenya,National NGO,EAC,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Enrolment of out of school children,Special Olympics Kenya,West Pokot,NA,2023-01-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,298,200,NA,NA,Vulnerable Residents,498,NA,EiE_5Ws_Template_Output 1-Access Inputs_08.01.2023.xlsx,NA,KE024,1. Access ECD spaces/schools,498
December,Finn Church Aid,International NGO,EAC,Education,Primary,indicator 3 # of learners and teachers reached with learning and  teaching materials,Provision of learning and teaching materials to learners,Finn Church Aid,Turkana,NA,2023-01-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,225929,227921,NA,NA,NA,453850,Teaching and learning materials provided to learners in 16 counties,EiE_5Ws_Template_Output 1-Access Inputs_08.01.2023.xlsx,NA,KE023,3. Teaching materials,0
December,Finn Church Aid,International NGO,EAC,Education,Primary,indicator 3 # of learners and teachers reached with learning and  teaching materials,Provision of learning and teaching materials to teachers,Finn Church Aid,Turkana,NA,2023-01-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,NA,NA,5988,4362,NA,10350,Teaching and learning materials provided to teachers in 16 counties,EiE_5Ws_Template_Output 1-Access Inputs_08.01.2023.xlsx,NA,KE023,3. Teaching materials,0
August,UNICEF,United Nations,EAC,Education,Primary,indicator 3 # of learners and teachers reached with learning and  teaching materials,Prvision of sanitary pads to girls to support retention,Finn Church Aid,Marsabit,Saku,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,0,90,NA,NA,NA,90,NA,EiE_5ws_template_unicef_mandera_mardabit_isiolo.xlsx,2,KE010,3. Teaching materials,0
August,UNICEF,United Nations,EAC,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Teachers trained on digital attendance application,County Director of Education Mandera,Mandera,Mandera East,NA,2023-08-01T00:00:00Z,Completed,77,8,NA,NA,NA,85,NA,EiE_5ws_template_unicef_mandera_mardabit_isiolo.xlsx,33,KE009,5. Educators resilience enhancing,85
August,UNICEF,United Nations,EAC,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",School BOM trained on implmentation of sustaibility plans,Lifeskills Promoters,Isiolo,Isiolo North,NA,2023-08-01T00:00:00Z,Completed,74,17,NA,NA,NA,91,NA,EiE_5ws_template_unicef_mandera_mardabit_isiolo.xlsx,22,KE011,5. Educators resilience enhancing,91
April,Population Council,International NGO,Wellspring Philanthropic Fund,Education,All Basic Education,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Household visits coupled with school re-entry policy sensitization (of families and schools) to foster out-of-school parenting and pregnant girls' return to school,Homa Bay County,Homa Bay,All subcounties,2022-01-01T00:00:00Z,2022-04-01T00:00:00Z,Completed,301,401,4000,1000,Vulnerable Residents,5702,NA,EiE_5ws_template_unicef_mandera_mardabit_isiolo.xlsx,NA,KE043,1. Access ECD spaces/schools,5702
September,Lifeskills Promoters,National NGO,UNICEF - EiE,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,"Mobilization, Identification and enrollment of School Children back to School.",Lifeskills Promoters,Turkana,Loima,2023-09-02T00:00:00Z,2023-09-01T00:00:00Z,Ongoing,2,0,NA,NA,Vulnerable Residents,2,Identification of OOSC at community level ongoing,EiE_5ws_template_v2_September_LISP 2023 Report.xlsx,1,KE023,1. Access ECD spaces/schools,2
April,Population Council,International NGO,Wellspring Philanthropic Fund,Education,All Basic Education,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Household visits coupled with school re-entry policy sensitization (of families and schools) to foster out-of-school parenting and pregnant girls' return to school,Homa Bay County,Homa Bay,All subcounties,2022-01-01T00:00:00Z,2022-04-01T00:00:00Z,Completed,301,401,4000,1000,Vulnerable Residents,5702,NA,EiE_5ws_template_v2_September_LISP 2023 Report.xlsx,NA,KE043,1. Access ECD spaces/schools,5702
October,Lifeskills Promoters,National NGO,UNICEF- OOSC,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Provision of Mentorship and MHPSS to learners in school,Lifeskills Promoters,Turkana,Turkana Central,2023-10-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,450,755,NA,NA,NA,1205,Mentorship sessions to resume when schools are in session,EiE_5ws_template_v3 Oct_2023_lifeskills_promoters.xlsx,40,KE023,6. Children resilience enhancing,1205
October,Lifeskills Promoters,National NGO,UNICEF- OOSC,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Provision of Mentorship and MHPSS to learners in school,Lifeskills Promoters,Turkana,Loima,2023-10-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,495,621,NA,NA,NA,1116,Mentorship sessions to resume when schools are in session,EiE_5ws_template_v3 Oct_2023_lifeskills_promoters.xlsx,60,KE023,6. Children resilience enhancing,1116
October,Lifeskills Promoters,National NGO,UNICEF- OOSC,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Provision of Mentorship and MHPSS to learners in school,Lifeskills Promoters,Isiolo,Merti,2023-10-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,435,484,NA,NA,NA,919,Mentorship sessions to resume when schools are in session,EiE_5ws_template_v3 Oct_2023_lifeskills_promoters.xlsx,6,KE011,6. Children resilience enhancing,919
October,Lifeskills Promoters,National NGO,UNICEF- OOSC,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Provision of Mentorship and MHPSS to learners in school,Lifeskills Promoters,Isiolo,Oldonyiro,2023-10-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,305,324,NA,NA,NA,629,Mentorship sessions to resume when schools are in session,EiE_5ws_template_v3 Oct_2023_lifeskills_promoters.xlsx,5,KE011,6. Children resilience enhancing,629
October,Lifeskills Promoters,National NGO,UNICEF- OOSC,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Provision of Mentorship and MHPSS to learners in school,Lifeskills Promoters,Isiolo,Sericho,2023-10-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,360,397,NA,NA,NA,757,Mentorship sessions to resume when schools are in session,EiE_5ws_template_v3 Oct_2023_lifeskills_promoters.xlsx,7,KE011,6. Children resilience enhancing,757
October,Lifeskills Promoters,National NGO,UNICEF- OOSC,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Provision of Mentorship and MHPSS to learners in school,Lifeskills Promoters,Isiolo,Garbatulla,2023-10-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,775,793,NA,NA,NA,1568,Mentorship sessions to resume when schools are in session,EiE_5ws_template_v3 Oct_2023_lifeskills_promoters.xlsx,14,KE011,6. Children resilience enhancing,1568
October,Lifeskills Promoters,National NGO,UNICEF- OOSC,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Provision of Mentorship and MHPSS to learners in school,Lifeskills Promoters,Isiolo,Cherab,2023-10-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,519,545,NA,NA,NA,1064,Mentorship sessions to resume when schools are in session,EiE_5ws_template_v3 Oct_2023_lifeskills_promoters.xlsx,13,KE011,6. Children resilience enhancing,1064
October,Lifeskills Promoters,National NGO,UNICEF- OOSC,Education,Primary,indicator 4 # of schools with adequate quantities of safe water for drinking and personal hygiene,Provision of Mentorship and MHPSS to learners in school,Lifeskills Promoters,Isiolo,Isiolo Central,2023-10-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,638,704,NA,NA,NA,1342,Mentorship sessions to resume when schools are in session,EiE_5ws_template_v3 Oct_2023_lifeskills_promoters.xlsx,10,KE011,"4. Safe water, personal hygiene",0
December,Food for the Hungry,International NGO,DFHUSA,Education,Secondary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Lifeskills training for high school students,Food for the Hungry,Marsabit,North Horr,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,194,82,4,0,Vulnerable Residents,280,NA,eie_5ws_template_v3_20230828-FH Kenya Dec 2023.xlsx,4,KE010,6. Children resilience enhancing,280
December,Food for the Hungry,International NGO,DFHUSA,Education,Secondary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Lifeskills training for high school students,Food for the Hungry,Marsabit,Moyale,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,611,483,2,2,Vulnerable Residents,1098,NA,eie_5ws_template_v3_20230828-FH Kenya Dec 2023.xlsx,3,KE010,6. Children resilience enhancing,1098
December,Food for the Hungry,International NGO,DFHUSA,Education,Primary,indicator 7 # of children benefitting from child-friendly environment (any construction or rehabilitation),Constructionof 2 double door latrines,Food for the Hungry,Marsabit,Moyale,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,866,849,5,7,Vulnerable Residents,1727,NA,eie_5ws_template_v3_20230828-FH Kenya Dec 2023.xlsx,2,KE010,7. Construction and rehabilitation,0
December,Food for the Hungry,International NGO,DFHUSA,Education,Secondary,indicator 4 # of schools with adequate quantities of safe water for drinking and personal hygiene,Distribution of dignity kits to highschool girls,Food for the Hungry,Marsabit,Moyale,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,Completed,0,160,0,2,Vulnerable Residents,162,NA,eie_5ws_template_v3_20230828-FH Kenya Dec 2023.xlsx,3,KE010,"4. Safe water, personal hygiene",0
November,Food for the Hungry,International NGO,DFHUSA,Education,Primary,indicator 2 # of schools/ECD spaces with feeding programmes,School farms strengthening (meeting with school farms to plan for 2024 seasons),Food for the Hungry,Meru,Buuri,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,330,440,14,3,Vulnerable Residents,787,NA,eie_5ws_template_v3_20230828-FH Kenya Nov 2023.xlsx,7,KE012,2. Feeding programmes,787
November,Food for the Hungry,International NGO,DFHUSA,Education,Primary,indicator 2 # of schools/ECD spaces with feeding programmes,School farm strengthening (meeting with school farms to plan for 2024 seasons),Food for the Hungry,Meru,Tigania West,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,45,41,3,5,Vulnerable Residents,94,NA,eie_5ws_template_v3_20230828-FH Kenya Nov 2023.xlsx,1,KE012,2. Feeding programmes,94
November,Food for the Hungry,International NGO,DFHUSA,Education,Primary,indicator 2 # of schools/ECD spaces with feeding programmes,4k club activities,Food for the Hungry,Meru,Buuri,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Ongoing,450,570,67,89,Vulnerable Residents,1176,NA,eie_5ws_template_v3_20230828-FH Kenya Nov 2023.xlsx,12,KE012,2. Feeding programmes,1176
November,Food for the Hungry,International NGO,DFHUSA,Education,Primary,indicator 2 # of schools/ECD spaces with feeding programmes,4k club activities,Food for the Hungry,Meru,Tigania West,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Ongoing,90,120,67,89,Vulnerable Residents,366,NA,eie_5ws_template_v3_20230828-FH Kenya Nov 2023.xlsx,4,KE012,2. Feeding programmes,366
November,Food for the Hungry,International NGO,DFHUSA,Education,Primary,indicator 2 # of schools/ECD spaces with feeding programmes,Follow up visits to school managers by CSO to audit school food funds given by FH in the last term,Food for the Hungry,Meru,Buuri,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,NA,NA,16,19,Vulnerable Residents,35,NA,eie_5ws_template_v3_20230828-FH Kenya Nov 2023.xlsx,18,KE012,2. Feeding programmes,35
November,Food for the Hungry,International NGO,DFHUSA,Education,Primary,indicator 2 # of schools/ECD spaces with feeding programmes,Provision of seeds,Food for the Hungry,Meru,Buuri,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,150,132,4,2,Vulnerable Residents,288,NA,eie_5ws_template_v3_20230828-FH Kenya Nov 2023.xlsx,1,KE012,2. Feeding programmes,288
November,Food for the Hungry,International NGO,DFHUSA,Education,Primary,indicator 7 # of children benefitting from child-friendly environment (any construction or rehabilitation),Construction of Gabions- to enable school and Health facility to be more accessible,Food for the Hungry,Meru,Tigania West,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,NA,NA,11,23,Vulnerable Residents,34,NA,eie_5ws_template_v3_20230828-FH Kenya Nov 2023.xlsx,NA,KE012,7. Construction and rehabilitation,0
November,Food for the Hungry,International NGO,DFHUSA,Education,Primary,indicator 2 # of schools/ECD spaces with feeding programmes,4k club trainings,Food for the Hungry,Marsabit,North Horr,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Ongoing,NA,20,1,NA,Vulnerable Residents,21,NA,eie_5ws_template_v3_20230828-FH Kenya Nov 2023.xlsx,1,KE010,2. Feeding programmes,21
November,Food for the Hungry,International NGO,DFHUSA,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Health club trainings,Food for the Hungry,Meru,North Horr,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Ongoing,26,34,2,NA,Vulnerable Residents,62,NA,eie_5ws_template_v3_20230828-FH Kenya Nov 2023.xlsx,2,KE012,5. Educators resilience enhancing,62
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,High-performance UNICEF tents provided to very congested ECDE centers.,Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,354,173,NA,NA,Refugees,527,3 tents installed,eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,1. Access ECD spaces/schools,527
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Children enrolled and have access to inclusive child friendly ECDE education,Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,2929,2684,NA,NA,Refugees,5613,"5613 (2929 boys, 2684 girls) learners enrolled",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,1. Access ECD spaces/schools,5613
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,indicator 4 # of schools with adequate quantities of safe water for drinking and personal hygiene,tanks installed in ECDE centers,Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,2929,2684,NA,NA,Refugees,5613,"Four 10,000-litre capacity water tanks benefiting 5613 (2929 boys, 2684 girls) learners installed",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,"4. Safe water, personal hygiene",0
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5.1 # of teachers trained on any programme, including resilience","ECDE incentive, national and county ECDE teachers trained on Competency-Based focused Curriculum, basic counselling skills, large classroom management, and gender-responsive education.",Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,25,25,Refugees,50,"50 (25 M, 25 F) teachers trained",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,5. Educators resilience enhancing,50
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5.1 # of teachers trained on any programme, including resilience",Incentive and National teachers facilitated to provide quality pre-primary education.,Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,18,8,Refugees,26,"23 (17M, 6F) incentive teachers and 3 (1M, 2F) national teachers recruited",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,5. Educators resilience enhancing,26
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,indicator 3 # of learners and teachers reached with learning and  teaching materials,"Provision of teaching, learning kits, and disability kits",Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,2929,2684,NA,NA,Refugees,5613,"5613 (2929 boys, 2684 girls) ECDE learners and 222 (198 boys, 33 girls) learners enrolled at the reception centre; 104 (64boys, 40 girls) received Child-centered learning and play materials",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,3. Teaching materials,0
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5.2 # of BoM trained on any programme, including resilience",Parents trained on ECDE and how to manage their mental health and those of their children during a crisis.,Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,128,640,Refugees,768,"768 (128 M, 640 F) parents, 16 (5M, 11F) host, 752 (123M, 629F) with 24 (13M, 11F) PWDs trained on mental health.",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,5. Educators resilience enhancing,768
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5.2 # of BoM trained on any programme, including resilience","School Management Committee (SMC) members trained on their role in resource mobilization, monitoring quality standards, and management of ECDE centres",Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,52,38,Refugees,90,"90 (52 M, 38F) with 3(M) PWDs trained",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,5. Educators resilience enhancing,90
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5.2 # of BoM trained on any programme, including resilience",ECDEs that hold reflection sessions and seminars held for SMC members to strengthen governance and sustainability,Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,35,55,Refugees,90,"90 (35M, 55F) BOMs participated in two reflection sessions at the 6 ECDEs",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,5. Educators resilience enhancing,90
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5.1 # of teachers trained on any programme, including resilience",ECDE coordination meetings,Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,14,19,Refugees,33,"33 (14M, 19F), Refugee 7(3M, 4F), Host 26 (14M, 12F), 2 (M) PWD participated in coordination meeting",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,5. Educators resilience enhancing,33
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5.1 # of teachers trained on any programme, including resilience",Supervision visits of ECDE teachers and centers by county government,Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,3,1,Refugees,4,"4 (3M, 1F) ECDE county government officers conducted assessment and classroom observation for 49 (25M, 24F) ECDE teachers",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,5. Educators resilience enhancing,4
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5.1 # of teachers trained on any programme, including resilience","Teachers trained on curriculum content, pedagogy, life skills, peace education, classroom management, gender inclusive education and gender equality-interactive teacher training.",Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,63,15,Refugees,78,"78 (63M, 15F) teachers trained; 63 (53M, 10F) refugees; 15 (10M, 5F) host with 2 (M) teachers with special needs.",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,5. Educators resilience enhancing,78
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5.1 # of teachers trained on any programme, including resilience",Teachers post training classroom observations done,Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,63,15,Refugees,78,"78 (63M, 15F) teachers were assessed during the post classroom observations.",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,5. Educators resilience enhancing,78
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5.1 # of teachers trained on any programme, including resilience","Trained teachers demonstrating child centered teaching techniques (Talking walls, Teacher-Pupil interaction)",Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,55,12,Refugees,67,"67 (55M, 12F)",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,5. Educators resilience enhancing,67
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5.1 # of teachers trained on any programme, including resilience","Teachers, National and Incentive refugee retained and teaching in Kalobeyei settlement schools",Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,60,18,Refugees,78,NA,eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,5. Educators resilience enhancing,78
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5.2 # of BoM trained on any programme, including resilience",Caregivers/parents benefiting from capacity building on importance of educating and supporting the special need learners.,Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,172,498,NA,670,"670 (172M, 498F) caregivers/parents trained",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,5. Educators resilience enhancing,670
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5.2 # of BoM trained on any programme, including resilience",BoM members trained on school governance and accountability,Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,33,47,NA,80,"80 (33M,47F) BoM members trained",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,5. Educators resilience enhancing,80
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5.2 # of BoM trained on any programme, including resilience","Reflection sessions and seminars held for BOM members from the 6 schools to strengthen governance and sustainability
",Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,44,36,NA,80,"80 (44M, 36F) BOMs participated in 2 reflection meetings",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,5. Educators resilience enhancing,80
December,UNICEF,United Nations,Latter Day Saints,Education,Vocational,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Young people completing the skills training programme,Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,40,14,NA,54,"54 (40M, 14F) young people with 4(2M, 2F) young PWD completed and graduated digital skills and web design training",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,6. Children resilience enhancing,54
December,UNICEF,United Nations,Latter Day Saints,Education,Vocational,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Young people receiving start up kits,Finn Church Aid,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,4,2,NA,NA,NA,6,"6 (4F, 2M) young people awarded with start-up kits",eie_5ws_template_v3_20230828 - FCA.xlsx,NA,KE023,6. Children resilience enhancing,6
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Children enrolled in ECD centers,Lutheran World Federation,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,4343,3919,NA,NA,Refugees,1433,NA,eie_5ws_template_v3_20230828 - LWF.xlsx,NA,KE023,1. Access ECD spaces/schools,1433
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Children enrolled in ECD centers,Lutheran World Federation,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,1152,1082,NA,NA,Vulnerable Residents,65,NA,eie_5ws_template_v3_20230828 - LWF.xlsx,NA,KE023,1. Access ECD spaces/schools,65
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,indicator 3 # of learners and teachers reached with learning and  teaching materials,ECDE Kits and play materials provided,Lutheran World Federation,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,3943,3707,NA,NA,Refugees,1433,NA,eie_5ws_template_v3_20230828 - LWF.xlsx,NA,KE023,3. Teaching materials,0
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,indicator 3 # of learners and teachers reached with learning and  teaching materials,ECDE Kits and play materials provided,Lutheran World Federation,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,1220,987,NA,NA,Vulnerable Residents,63,NA,eie_5ws_template_v3_20230828 - LWF.xlsx,NA,KE023,3. Teaching materials,0
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Teachers trained on basic counseling and MPHSS,Lutheran World Federation,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,45,30,Refugees,887,"Teachers were trained in 1st session as follows CBC 75(male,30 female),Basic Counsellin 69(46 male,232 female),MHPSS 70(51 male,19 female) 2nd session CBC 75(52 male,23 female),Basic Counselling 75(51 male,24 female),MHPSS 75(51 male,24 female) out of this 46( 10 female) were refugees and 13(7 female) national teachers teaching in the refugee camp,16(7 female) were from the ECDE host community schools",eie_5ws_template_v3_20230828 - LWF.xlsx,NA,KE023,5. Educators resilience enhancing,887
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Teachers participating in teacher learning circles,Lutheran World Federation,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,51,24,Refugees,651,"All the teachers were on CBC,Basic Counselling and MHPSS from both refugee and host participated in the 50 sessions of teacher learner circles",eie_5ws_template_v3_20230828 - LWF.xlsx,NA,KE023,5. Educators resilience enhancing,651
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Teachers supported with incentives,Lutheran World Federation,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,43,29,Refugees,651,"57(36 male,21 female) refugee teachers,13 (6 male,7 female) national teachers,1 female SNE Education Officer,I  MaleAssistant Education Officer",eie_5ws_template_v3_20230828 - LWF.xlsx,NA,KE023,5. Educators resilience enhancing,651
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5.2 # of BoM trained on any programme, including resilience",Parents and community leaders participating in strengthening ECD and education,Lutheran World Federation,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,109,191,Refugees,626,Parents trained on responsive caregiving and child's health and nutrition,eie_5ws_template_v3_20230828 - LWF.xlsx,NA,KE023,5. Educators resilience enhancing,626
December,UNICEF,United Nations,Latter Day Saints,Education,ECE,"indicator 5.2 # of BoM trained on any programme, including resilience",Board of Management trained on school management and administration of ECDE centres,Lutheran World Federation,Turkana,Turkana West,2023-04-01T00:00:00Z,2023-10-01T00:00:00Z,Completed,NA,NA,27,33,Refugees,10739,BOMs trained on ECDE management and administration.,eie_5ws_template_v3_20230828 - LWF.xlsx,NA,KE023,5. Educators resilience enhancing,10739
