county,month,sub_indicator,unicef_indicator_number,unicef_indicator,sex_modifier,beneficiary_group,age_modifier,value
Tharaka Nithi,January,indicator7_host_community_total_children,7,7. Children life skills mentorship,total,host_community,children,0
Tharaka Nithi,January,indicator7_idps_total_children,7,7. Children life skills mentorship,total,idps,children,0
Tharaka Nithi,January,indicator7_refugees_total_children,7,7. Children life skills mentorship,total,refugees,children,0
Tharaka Nithi,January,indicator7_cwd_total_children,7,7. Children life skills mentorship,total,cwd,children,0
Tharaka Nithi,February,indicator1_host_community_boys,1,1. OOSC accessing formal education,male,host_community,children,0
Tharaka Nithi,February,indicator1_host_community_girls,1,1. OOSC accessing formal education,female,host_community,children,0
Tharaka Nithi,February,indicator1_idps_boys,1,1. OOSC accessing formal education,male,idps,children,0
Tharaka Nithi,February,indicator1_idps_girls,1,1. OOSC accessing formal education,female,idps,children,0
Tharaka Nithi,February,indicator1_refugees_boys,1,1. OOSC accessing formal education,male,refugees,children,0
Tharaka Nithi,February,indicator1_refugees_girls,1,1. OOSC accessing formal education,female,refugees,children,0
Tharaka Nithi,February,indicator1_cwd_boys,1,1. OOSC accessing formal education,male,cwd,children,0
Tharaka Nithi,February,indicator1_cwd_girls,1,1. OOSC accessing formal education,female,cwd,children,0
Tharaka Nithi,February,indicator2_host_community_boys,2,2. Children benefiting from child-friendly environment,male,host_community,children,0
Tharaka Nithi,February,indicator2_host_community_girls,2,2. Children benefiting from child-friendly environment,female,host_community,children,0
Tharaka Nithi,February,indicator2_idps_boys,2,2. Children benefiting from child-friendly environment,male,idps,children,0
Tharaka Nithi,February,indicator2_idps_girls,2,2. Children benefiting from child-friendly environment,female,idps,children,0
Tharaka Nithi,February,indicator2_refugees_boys,2,2. Children benefiting from child-friendly environment,male,refugees,children,0
Tharaka Nithi,February,indicator2_refugees_girls,2,2. Children benefiting from child-friendly environment,female,refugees,children,0
Tharaka Nithi,February,indicator2_cwd_boys,2,2. Children benefiting from child-friendly environment,male,cwd,children,0
Tharaka Nithi,February,indicator2_cwd_girls,2,2. Children benefiting from child-friendly environment,female,cwd,children,0
Tharaka Nithi,February,indicator2_new_latrines,2,2. Children benefiting from child-friendly environment,NA,NA,NA,0
Tharaka Nithi,February,indicator2_rehabiltated_latrines,2,2. Children benefiting from child-friendly environment,NA,NA,NA,0
Tharaka Nithi,February,indicator2_new_classrooms,2,2. Children benefiting from child-friendly environment,NA,NA,NA,0
Tharaka Nithi,February,indicator2_rehabilitated_classrooms,2,2. Children benefiting from child-friendly environment,NA,NA,NA,0
Tharaka Nithi,February,indicator3_host_community_boys,3,3. Children who receive assistance to continue learning,male,host_community,children,0
Tharaka Nithi,February,indicator3_host_community_girls,3,3. Children who receive assistance to continue learning,female,host_community,children,0
Tharaka Nithi,February,indicator3_idps_boys,3,3. Children who receive assistance to continue learning,male,idps,children,0
Tharaka Nithi,February,indicator3_idps_girls,3,3. Children who receive assistance to continue learning,female,idps,children,0
Tharaka Nithi,February,indicator3_refugees_boys,3,3. Children who receive assistance to continue learning,male,refugees,children,0
Tharaka Nithi,February,indicator3_refugees_girls,3,3. Children who receive assistance to continue learning,female,refugees,children,0
Tharaka Nithi,February,indicator3_cwd_boys,3,3. Children who receive assistance to continue learning,male,cwd,children,0
Tharaka Nithi,February,indicator3_cwd_girls,3,3. Children who receive assistance to continue learning,female,cwd,children,0
Tharaka Nithi,February,indicator4_host_community_male,4,4. Teachers trained resilience programmes,male,host_community,adults,0
Tharaka Nithi,February,indicator4_host_community_female,4,4. Teachers trained resilience programmes,female,host_community,adults,0
Tharaka Nithi,February,indicator4_idps_male,4,4. Teachers trained resilience programmes,male,idps,adults,0
Tharaka Nithi,February,indicator4_idps_female,4,4. Teachers trained resilience programmes,female,idps,adults,0
Tharaka Nithi,February,indicator4_refugees_male,4,4. Teachers trained resilience programmes,male,refugees,adults,0
Tharaka Nithi,February,indicator4_refugees_female,4,4. Teachers trained resilience programmes,female,refugees,adults,0
Tharaka Nithi,February,indicator5_host_community_male,5,5. BoM trained resilience programmes,male,host_community,adults,0
Tharaka Nithi,February,indicator5_host_community_female,5,5. BoM trained resilience programmes,female,host_community,adults,0
Tharaka Nithi,February,indicator5_idps_male,5,5. BoM trained resilience programmes,male,idps,adults,0
Tharaka Nithi,February,indicator5_idps_female,5,5. BoM trained resilience programmes,female,idps,adults,0
Tharaka Nithi,February,indicator5_refugees_male,5,5. BoM trained resilience programmes,male,refugees,adults,0
Tharaka Nithi,February,indicator5_refugees_female,5,5. BoM trained resilience programmes,female,refugees,adults,0
Tharaka Nithi,February,indicator6_male,6,6. Govt. officials trained,male,NA,adults,0
Tharaka Nithi,February,indicator6_female,6,6. Govt. officials trained,female,NA,adults,0
Tharaka Nithi,February,indicator7_host_community_boys,7,7. Children life skills mentorship,male,host_community,children,0
Tharaka Nithi,February,indicator7_host_community_girls,7,7. Children life skills mentorship,female,host_community,children,0
Tharaka Nithi,February,indicator7_idps_boys,7,7. Children life skills mentorship,male,idps,children,0
Tharaka Nithi,February,indicator7_idps_girls,7,7. Children life skills mentorship,female,idps,children,0
Tharaka Nithi,February,indicator7_refugees_boys,7,7. Children life skills mentorship,male,refugees,children,0
Tharaka Nithi,February,indicator7_refugees_girls,7,7. Children life skills mentorship,female,refugees,children,0
Tharaka Nithi,February,indicator7_cwd_boys,7,7. Children life skills mentorship,male,cwd,children,0
Tharaka Nithi,February,indicator7_cwd_girls,7,7. Children life skills mentorship,female,cwd,children,0
Tharaka Nithi,February,indicator1_all_total_children,1,1. OOSC accessing formal education,total,all,children,0
Tharaka Nithi,February,indicator1_all_boys,1,1. OOSC accessing formal education,male,all,children,0
Tharaka Nithi,February,indicator1_all_girls,1,1. OOSC accessing formal education,female,all,children,0
Tharaka Nithi,February,indicator1_host_community_total_children,1,1. OOSC accessing formal education,total,host_community,children,0
Tharaka Nithi,February,indicator1_idps_total_children,1,1. OOSC accessing formal education,total,idps,children,0
Tharaka Nithi,February,indicator1_refugees_total_children,1,1. OOSC accessing formal education,total,refugees,children,0
Tharaka Nithi,February,indicator1_cwd_total_children,1,1. OOSC accessing formal education,total,cwd,children,0
Tharaka Nithi,February,indicator2_all_total_children,2,2. Children benefiting from child-friendly environment,total,all,children,0
Tharaka Nithi,February,indicator2_all_boys,2,2. Children benefiting from child-friendly environment,male,all,children,0
Tharaka Nithi,February,indicator2_all_girls,2,2. Children benefiting from child-friendly environment,female,all,children,0
Tharaka Nithi,February,indicator2_host_community_total_children,2,2. Children benefiting from child-friendly environment,total,host_community,children,0
Tharaka Nithi,February,indicator2_idps_total_children,2,2. Children benefiting from child-friendly environment,total,idps,children,0
Tharaka Nithi,February,indicator2_refugees_total_children,2,2. Children benefiting from child-friendly environment,total,refugees,children,0
Tharaka Nithi,February,indicator2_cwd_total_children,2,2. Children benefiting from child-friendly environment,total,cwd,children,0
Tharaka Nithi,February,indicator3_all_total_children,3,3. Children who receive assistance to continue learning,total,all,children,0
Tharaka Nithi,February,indicator3_all_boys,3,3. Children who receive assistance to continue learning,male,all,children,0
Tharaka Nithi,February,indicator3_all_girls,3,3. Children who receive assistance to continue learning,female,all,children,0
Tharaka Nithi,February,indicator3_host_community_total_children,3,3. Children who receive assistance to continue learning,total,host_community,children,0
Tharaka Nithi,February,indicator3_idps_total_children,3,3. Children who receive assistance to continue learning,total,idps,children,0
Tharaka Nithi,February,indicator3_refugees_total_children,3,3. Children who receive assistance to continue learning,total,refugees,children,0
Tharaka Nithi,February,indicator3_cwd_total_children,3,3. Children who receive assistance to continue learning,total,cwd,children,0
Tharaka Nithi,February,indicator4_all_total_adults,4,4. Teachers trained resilience programmes,total,all,adults,0
Tharaka Nithi,February,indicator4_all_male,4,4. Teachers trained resilience programmes,male,all,adults,0
Tharaka Nithi,February,indicator4_all_female,4,4. Teachers trained resilience programmes,female,all,adults,0
Tharaka Nithi,February,indicator4_host_community_total_adults,4,4. Teachers trained resilience programmes,total,host_community,adults,0
Tharaka Nithi,February,indicator4_idps_total_adults,4,4. Teachers trained resilience programmes,total,idps,adults,0
Tharaka Nithi,February,indicator4_refugees_total_adults,4,4. Teachers trained resilience programmes,total,refugees,adults,0
Tharaka Nithi,February,indicator5_all_total_adults,5,5. BoM trained resilience programmes,total,all,adults,0
Tharaka Nithi,February,indicator5_all_male,5,5. BoM trained resilience programmes,male,all,adults,0
Tharaka Nithi,February,indicator5_all_female,5,5. BoM trained resilience programmes,female,all,adults,0
Tharaka Nithi,February,indicator5_host_community_total_adults,5,5. BoM trained resilience programmes,total,host_community,adults,0
Tharaka Nithi,February,indicator5_idps_total_adults,5,5. BoM trained resilience programmes,total,idps,adults,0
Tharaka Nithi,February,indicator5_refugees_total_adults,5,5. BoM trained resilience programmes,total,refugees,adults,0
Tharaka Nithi,February,indicator6_all_total_adults,6,6. Govt. officials trained,total,all,adults,0
Tharaka Nithi,February,indicator7_all_total_children,7,7. Children life skills mentorship,total,all,children,0
Tharaka Nithi,February,indicator7_all_boys,7,7. Children life skills mentorship,male,all,children,0
Tharaka Nithi,February,indicator7_all_girls,7,7. Children life skills mentorship,female,all,children,0
Tharaka Nithi,February,indicator7_host_community_total_children,7,7. Children life skills mentorship,total,host_community,children,0
Tharaka Nithi,February,indicator7_idps_total_children,7,7. Children life skills mentorship,total,idps,children,0
Tharaka Nithi,February,indicator7_refugees_total_children,7,7. Children life skills mentorship,total,refugees,children,0
Tharaka Nithi,February,indicator7_cwd_total_children,7,7. Children life skills mentorship,total,cwd,children,0
Tharaka Nithi,March,indicator1_host_community_boys,1,1. OOSC accessing formal education,male,host_community,children,0
Tharaka Nithi,March,indicator1_host_community_girls,1,1. OOSC accessing formal education,female,host_community,children,0
Tharaka Nithi,March,indicator1_idps_boys,1,1. OOSC accessing formal education,male,idps,children,0
Tharaka Nithi,March,indicator1_idps_girls,1,1. OOSC accessing formal education,female,idps,children,0
Tharaka Nithi,March,indicator1_refugees_boys,1,1. OOSC accessing formal education,male,refugees,children,0
Tharaka Nithi,March,indicator1_refugees_girls,1,1. OOSC accessing formal education,female,refugees,children,0
Tharaka Nithi,March,indicator1_cwd_boys,1,1. OOSC accessing formal education,male,cwd,children,0
Tharaka Nithi,March,indicator1_cwd_girls,1,1. OOSC accessing formal education,female,cwd,children,0
Tharaka Nithi,March,indicator2_host_community_boys,2,2. Children benefiting from child-friendly environment,male,host_community,children,0
Tharaka Nithi,March,indicator2_host_community_girls,2,2. Children benefiting from child-friendly environment,female,host_community,children,0
Tharaka Nithi,March,indicator2_idps_boys,2,2. Children benefiting from child-friendly environment,male,idps,children,0
Tharaka Nithi,March,indicator2_idps_girls,2,2. Children benefiting from child-friendly environment,female,idps,children,0
Tharaka Nithi,March,indicator2_refugees_boys,2,2. Children benefiting from child-friendly environment,male,refugees,children,0
Tharaka Nithi,March,indicator2_refugees_girls,2,2. Children benefiting from child-friendly environment,female,refugees,children,0
Tharaka Nithi,March,indicator2_cwd_boys,2,2. Children benefiting from child-friendly environment,male,cwd,children,0
Tharaka Nithi,March,indicator2_cwd_girls,2,2. Children benefiting from child-friendly environment,female,cwd,children,0
Tharaka Nithi,March,indicator2_new_latrines,2,2. Children benefiting from child-friendly environment,NA,NA,NA,0
Tharaka Nithi,March,indicator2_rehabiltated_latrines,2,2. Children benefiting from child-friendly environment,NA,NA,NA,0
Tharaka Nithi,March,indicator2_new_classrooms,2,2. Children benefiting from child-friendly environment,NA,NA,NA,0
Tharaka Nithi,March,indicator2_rehabilitated_classrooms,2,2. Children benefiting from child-friendly environment,NA,NA,NA,0
Tharaka Nithi,March,indicator3_host_community_boys,3,3. Children who receive assistance to continue learning,male,host_community,children,0
Tharaka Nithi,March,indicator3_host_community_girls,3,3. Children who receive assistance to continue learning,female,host_community,children,0
Tharaka Nithi,March,indicator3_idps_boys,3,3. Children who receive assistance to continue learning,male,idps,children,0
Tharaka Nithi,March,indicator3_idps_girls,3,3. Children who receive assistance to continue learning,female,idps,children,0
Tharaka Nithi,March,indicator3_refugees_boys,3,3. Children who receive assistance to continue learning,male,refugees,children,0
Tharaka Nithi,March,indicator3_refugees_girls,3,3. Children who receive assistance to continue learning,female,refugees,children,0
Tharaka Nithi,March,indicator3_cwd_boys,3,3. Children who receive assistance to continue learning,male,cwd,children,0
Tharaka Nithi,March,indicator3_cwd_girls,3,3. Children who receive assistance to continue learning,female,cwd,children,0
Tharaka Nithi,March,indicator4_host_community_male,4,4. Teachers trained resilience programmes,male,host_community,adults,0
Tharaka Nithi,March,indicator4_host_community_female,4,4. Teachers trained resilience programmes,female,host_community,adults,0
Tharaka Nithi,March,indicator4_idps_male,4,4. Teachers trained resilience programmes,male,idps,adults,0
Tharaka Nithi,March,indicator4_idps_female,4,4. Teachers trained resilience programmes,female,idps,adults,0
Tharaka Nithi,March,indicator4_refugees_male,4,4. Teachers trained resilience programmes,male,refugees,adults,0
Tharaka Nithi,March,indicator4_refugees_female,4,4. Teachers trained resilience programmes,female,refugees,adults,0
Tharaka Nithi,March,indicator5_host_community_male,5,5. BoM trained resilience programmes,male,host_community,adults,0
Tharaka Nithi,March,indicator5_host_community_female,5,5. BoM trained resilience programmes,female,host_community,adults,0
Tharaka Nithi,March,indicator5_idps_male,5,5. BoM trained resilience programmes,male,idps,adults,0
Tharaka Nithi,March,indicator5_idps_female,5,5. BoM trained resilience programmes,female,idps,adults,0
Tharaka Nithi,March,indicator5_refugees_male,5,5. BoM trained resilience programmes,male,refugees,adults,0
Tharaka Nithi,March,indicator5_refugees_female,5,5. BoM trained resilience programmes,female,refugees,adults,0
Tharaka Nithi,March,indicator6_male,6,6. Govt. officials trained,male,NA,adults,0
Tharaka Nithi,March,indicator6_female,6,6. Govt. officials trained,female,NA,adults,0
Tharaka Nithi,March,indicator7_host_community_boys,7,7. Children life skills mentorship,male,host_community,children,0
Tharaka Nithi,March,indicator7_host_community_girls,7,7. Children life skills mentorship,female,host_community,children,0
Tharaka Nithi,March,indicator7_idps_boys,7,7. Children life skills mentorship,male,idps,children,0
Tharaka Nithi,March,indicator7_idps_girls,7,7. Children life skills mentorship,female,idps,children,0
Tharaka Nithi,March,indicator7_refugees_boys,7,7. Children life skills mentorship,male,refugees,children,0
Tharaka Nithi,March,indicator7_refugees_girls,7,7. Children life skills mentorship,female,refugees,children,0
Tharaka Nithi,March,indicator7_cwd_boys,7,7. Children life skills mentorship,male,cwd,children,0
Tharaka Nithi,March,indicator7_cwd_girls,7,7. Children life skills mentorship,female,cwd,children,0
Tharaka Nithi,March,indicator1_all_total_children,1,1. OOSC accessing formal education,total,all,children,0
Tharaka Nithi,March,indicator1_all_boys,1,1. OOSC accessing formal education,male,all,children,0
Tharaka Nithi,March,indicator1_all_girls,1,1. OOSC accessing formal education,female,all,children,0
Tharaka Nithi,March,indicator1_host_community_total_children,1,1. OOSC accessing formal education,total,host_community,children,0
Tharaka Nithi,March,indicator1_idps_total_children,1,1. OOSC accessing formal education,total,idps,children,0
Tharaka Nithi,March,indicator1_refugees_total_children,1,1. OOSC accessing formal education,total,refugees,children,0
Tharaka Nithi,March,indicator1_cwd_total_children,1,1. OOSC accessing formal education,total,cwd,children,0
Tharaka Nithi,March,indicator2_all_total_children,2,2. Children benefiting from child-friendly environment,total,all,children,0
Tharaka Nithi,March,indicator2_all_boys,2,2. Children benefiting from child-friendly environment,male,all,children,0
Tharaka Nithi,March,indicator2_all_girls,2,2. Children benefiting from child-friendly environment,female,all,children,0
Tharaka Nithi,March,indicator2_host_community_total_children,2,2. Children benefiting from child-friendly environment,total,host_community,children,0
Tharaka Nithi,March,indicator2_idps_total_children,2,2. Children benefiting from child-friendly environment,total,idps,children,0
Tharaka Nithi,March,indicator2_refugees_total_children,2,2. Children benefiting from child-friendly environment,total,refugees,children,0
Tharaka Nithi,March,indicator2_cwd_total_children,2,2. Children benefiting from child-friendly environment,total,cwd,children,0
Tharaka Nithi,March,indicator3_all_total_children,3,3. Children who receive assistance to continue learning,total,all,children,0
Tharaka Nithi,March,indicator3_all_boys,3,3. Children who receive assistance to continue learning,male,all,children,0
Tharaka Nithi,March,indicator3_all_girls,3,3. Children who receive assistance to continue learning,female,all,children,0
Tharaka Nithi,March,indicator3_host_community_total_children,3,3. Children who receive assistance to continue learning,total,host_community,children,0
Tharaka Nithi,March,indicator3_idps_total_children,3,3. Children who receive assistance to continue learning,total,idps,children,0
Tharaka Nithi,March,indicator3_refugees_total_children,3,3. Children who receive assistance to continue learning,total,refugees,children,0
Tharaka Nithi,March,indicator3_cwd_total_children,3,3. Children who receive assistance to continue learning,total,cwd,children,0
Tharaka Nithi,March,indicator4_all_total_adults,4,4. Teachers trained resilience programmes,total,all,adults,0
Tharaka Nithi,March,indicator4_all_male,4,4. Teachers trained resilience programmes,male,all,adults,0
Tharaka Nithi,March,indicator4_all_female,4,4. Teachers trained resilience programmes,female,all,adults,0
Tharaka Nithi,March,indicator4_host_community_total_adults,4,4. Teachers trained resilience programmes,total,host_community,adults,0
Tharaka Nithi,March,indicator4_idps_total_adults,4,4. Teachers trained resilience programmes,total,idps,adults,0
Tharaka Nithi,March,indicator4_refugees_total_adults,4,4. Teachers trained resilience programmes,total,refugees,adults,0
Tharaka Nithi,March,indicator5_all_total_adults,5,5. BoM trained resilience programmes,total,all,adults,0
Tharaka Nithi,March,indicator5_all_male,5,5. BoM trained resilience programmes,male,all,adults,0
Tharaka Nithi,March,indicator5_all_female,5,5. BoM trained resilience programmes,female,all,adults,0
Tharaka Nithi,March,indicator5_host_community_total_adults,5,5. BoM trained resilience programmes,total,host_community,adults,0
Tharaka Nithi,March,indicator5_idps_total_adults,5,5. BoM trained resilience programmes,total,idps,adults,0
Tharaka Nithi,March,indicator5_refugees_total_adults,5,5. BoM trained resilience programmes,total,refugees,adults,0
Tharaka Nithi,March,indicator6_all_total_adults,6,6. Govt. officials trained,total,all,adults,0
Tharaka Nithi,March,indicator7_all_total_children,7,7. Children life skills mentorship,total,all,children,0
Tharaka Nithi,March,indicator7_all_boys,7,7. Children life skills mentorship,male,all,children,0
Tharaka Nithi,March,indicator7_all_girls,7,7. Children life skills mentorship,female,all,children,0
Tharaka Nithi,March,indicator7_host_community_total_children,7,7. Children life skills mentorship,total,host_community,children,0
Tharaka Nithi,March,indicator7_idps_total_children,7,7. Children life skills mentorship,total,idps,children,0
Tharaka Nithi,March,indicator7_refugees_total_children,7,7. Children life skills mentorship,total,refugees,children,0
Tharaka Nithi,March,indicator7_cwd_total_children,7,7. Children life skills mentorship,total,cwd,children,0
Tharaka Nithi,April,indicator1_host_community_boys,1,1. OOSC accessing formal education,male,host_community,children,0
Tharaka Nithi,April,indicator1_host_community_girls,1,1. OOSC accessing formal education,female,host_community,children,0
Tharaka Nithi,April,indicator1_idps_boys,1,1. OOSC accessing formal education,male,idps,children,0
Tharaka Nithi,April,indicator1_idps_girls,1,1. OOSC accessing formal education,female,idps,children,0
Tharaka Nithi,April,indicator1_refugees_boys,1,1. OOSC accessing formal education,male,refugees,children,0
Tharaka Nithi,April,indicator1_refugees_girls,1,1. OOSC accessing formal education,female,refugees,children,0
Tharaka Nithi,April,indicator1_cwd_boys,1,1. OOSC accessing formal education,male,cwd,children,0
Tharaka Nithi,April,indicator1_cwd_girls,1,1. OOSC accessing formal education,female,cwd,children,0
Tharaka Nithi,April,indicator2_host_community_boys,2,2. Children benefiting from child-friendly environment,male,host_community,children,0
Tharaka Nithi,April,indicator2_host_community_girls,2,2. Children benefiting from child-friendly environment,female,host_community,children,0
Tharaka Nithi,April,indicator2_idps_boys,2,2. Children benefiting from child-friendly environment,male,idps,children,0
Tharaka Nithi,April,indicator2_idps_girls,2,2. Children benefiting from child-friendly environment,female,idps,children,0
Tharaka Nithi,April,indicator2_refugees_boys,2,2. Children benefiting from child-friendly environment,male,refugees,children,0
Tharaka Nithi,April,indicator2_refugees_girls,2,2. Children benefiting from child-friendly environment,female,refugees,children,0
Tharaka Nithi,April,indicator2_cwd_boys,2,2. Children benefiting from child-friendly environment,male,cwd,children,0
Tharaka Nithi,April,indicator2_cwd_girls,2,2. Children benefiting from child-friendly environment,female,cwd,children,0
Tharaka Nithi,April,indicator2_new_latrines,2,2. Children benefiting from child-friendly environment,NA,NA,NA,0
Tharaka Nithi,April,indicator2_rehabiltated_latrines,2,2. Children benefiting from child-friendly environment,NA,NA,NA,0
Tharaka Nithi,April,indicator2_new_classrooms,2,2. Children benefiting from child-friendly environment,NA,NA,NA,0
Tharaka Nithi,April,indicator2_rehabilitated_classrooms,2,2. Children benefiting from child-friendly environment,NA,NA,NA,0
Tharaka Nithi,April,indicator3_host_community_boys,3,3. Children who receive assistance to continue learning,male,host_community,children,0
Tharaka Nithi,April,indicator3_host_community_girls,3,3. Children who receive assistance to continue learning,female,host_community,children,0
Tharaka Nithi,April,indicator3_idps_boys,3,3. Children who receive assistance to continue learning,male,idps,children,0
Tharaka Nithi,April,indicator3_idps_girls,3,3. Children who receive assistance to continue learning,female,idps,children,0
Tharaka Nithi,April,indicator3_refugees_boys,3,3. Children who receive assistance to continue learning,male,refugees,children,0
Tharaka Nithi,April,indicator3_refugees_girls,3,3. Children who receive assistance to continue learning,female,refugees,children,0
Tharaka Nithi,April,indicator3_cwd_boys,3,3. Children who receive assistance to continue learning,male,cwd,children,0
Tharaka Nithi,April,indicator3_cwd_girls,3,3. Children who receive assistance to continue learning,female,cwd,children,0
Tharaka Nithi,April,indicator4_host_community_male,4,4. Teachers trained resilience programmes,male,host_community,adults,0
Tharaka Nithi,April,indicator4_host_community_female,4,4. Teachers trained resilience programmes,female,host_community,adults,0
Tharaka Nithi,April,indicator4_idps_male,4,4. Teachers trained resilience programmes,male,idps,adults,0
Tharaka Nithi,April,indicator4_idps_female,4,4. Teachers trained resilience programmes,female,idps,adults,0
Tharaka Nithi,April,indicator4_refugees_male,4,4. Teachers trained resilience programmes,male,refugees,adults,0
Tharaka Nithi,April,indicator4_refugees_female,4,4. Teachers trained resilience programmes,female,refugees,adults,0
Tharaka Nithi,April,indicator5_host_community_male,5,5. BoM trained resilience programmes,male,host_community,adults,0
Tharaka Nithi,April,indicator5_host_community_female,5,5. BoM trained resilience programmes,female,host_community,adults,0
Tharaka Nithi,April,indicator5_idps_male,5,5. BoM trained resilience programmes,male,idps,adults,0
Tharaka Nithi,April,indicator5_idps_female,5,5. BoM trained resilience programmes,female,idps,adults,0
Tharaka Nithi,April,indicator5_refugees_male,5,5. BoM trained resilience programmes,male,refugees,adults,0
Tharaka Nithi,April,indicator5_refugees_female,5,5. BoM trained resilience programmes,female,refugees,adults,0
Tharaka Nithi,April,indicator6_male,6,6. Govt. officials trained,male,NA,adults,0
Tharaka Nithi,April,indicator6_female,6,6. Govt. officials trained,female,NA,adults,0
Tharaka Nithi,April,indicator7_host_community_boys,7,7. Children life skills mentorship,male,host_community,children,0
Tharaka Nithi,April,indicator7_host_community_girls,7,7. Children life skills mentorship,female,host_community,children,0
Tharaka Nithi,April,indicator7_idps_boys,7,7. Children life skills mentorship,male,idps,children,0
Tharaka Nithi,April,indicator7_idps_girls,7,7. Children life skills mentorship,female,idps,children,0
Tharaka Nithi,April,indicator7_refugees_boys,7,7. Children life skills mentorship,male,refugees,children,0
Tharaka Nithi,April,indicator7_refugees_girls,7,7. Children life skills mentorship,female,refugees,children,0
Tharaka Nithi,April,indicator7_cwd_boys,7,7. Children life skills mentorship,male,cwd,children,0
Tharaka Nithi,April,indicator7_cwd_girls,7,7. Children life skills mentorship,female,cwd,children,0
Tharaka Nithi,April,indicator1_all_total_children,1,1. OOSC accessing formal education,total,all,children,0
Tharaka Nithi,April,indicator1_all_boys,1,1. OOSC accessing formal education,male,all,children,0
Tharaka Nithi,April,indicator1_all_girls,1,1. OOSC accessing formal education,female,all,children,0
Tharaka Nithi,April,indicator1_host_community_total_children,1,1. OOSC accessing formal education,total,host_community,children,0
Tharaka Nithi,April,indicator1_idps_total_children,1,1. OOSC accessing formal education,total,idps,children,0
Tharaka Nithi,April,indicator1_refugees_total_children,1,1. OOSC accessing formal education,total,refugees,children,0
Tharaka Nithi,April,indicator1_cwd_total_children,1,1. OOSC accessing formal education,total,cwd,children,0
Tharaka Nithi,April,indicator2_all_total_children,2,2. Children benefiting from child-friendly environment,total,all,children,0
Tharaka Nithi,April,indicator2_all_boys,2,2. Children benefiting from child-friendly environment,male,all,children,0
Tharaka Nithi,April,indicator2_all_girls,2,2. Children benefiting from child-friendly environment,female,all,children,0
Tharaka Nithi,April,indicator2_host_community_total_children,2,2. Children benefiting from child-friendly environment,total,host_community,children,0
Tharaka Nithi,April,indicator2_idps_total_children,2,2. Children benefiting from child-friendly environment,total,idps,children,0
Tharaka Nithi,April,indicator2_refugees_total_children,2,2. Children benefiting from child-friendly environment,total,refugees,children,0
Tharaka Nithi,April,indicator2_cwd_total_children,2,2. Children benefiting from child-friendly environment,total,cwd,children,0
Tharaka Nithi,April,indicator3_all_total_children,3,3. Children who receive assistance to continue learning,total,all,children,0
Tharaka Nithi,April,indicator3_all_boys,3,3. Children who receive assistance to continue learning,male,all,children,0
Tharaka Nithi,April,indicator3_all_girls,3,3. Children who receive assistance to continue learning,female,all,children,0
Tharaka Nithi,April,indicator3_host_community_total_children,3,3. Children who receive assistance to continue learning,total,host_community,children,0
Tharaka Nithi,April,indicator3_idps_total_children,3,3. Children who receive assistance to continue learning,total,idps,children,0
Tharaka Nithi,April,indicator3_refugees_total_children,3,3. Children who receive assistance to continue learning,total,refugees,children,0
Tharaka Nithi,April,indicator3_cwd_total_children,3,3. Children who receive assistance to continue learning,total,cwd,children,0
Tharaka Nithi,April,indicator4_all_total_adults,4,4. Teachers trained resilience programmes,total,all,adults,0
Tharaka Nithi,April,indicator4_all_male,4,4. Teachers trained resilience programmes,male,all,adults,0
Tharaka Nithi,April,indicator4_all_female,4,4. Teachers trained resilience programmes,female,all,adults,0
Tharaka Nithi,April,indicator4_host_community_total_adults,4,4. Teachers trained resilience programmes,total,host_community,adults,0
Tharaka Nithi,April,indicator4_idps_total_adults,4,4. Teachers trained resilience programmes,total,idps,adults,0
Tharaka Nithi,April,indicator4_refugees_total_adults,4,4. Teachers trained resilience programmes,total,refugees,adults,0
Tharaka Nithi,April,indicator5_all_total_adults,5,5. BoM trained resilience programmes,total,all,adults,0
Tharaka Nithi,April,indicator5_all_male,5,5. BoM trained resilience programmes,male,all,adults,0
Tharaka Nithi,April,indicator5_all_female,5,5. BoM trained resilience programmes,female,all,adults,0
Tharaka Nithi,April,indicator5_host_community_total_adults,5,5. BoM trained resilience programmes,total,host_community,adults,0
Tharaka Nithi,April,indicator5_idps_total_adults,5,5. BoM trained resilience programmes,total,idps,adults,0
Tharaka Nithi,April,indicator5_refugees_total_adults,5,5. BoM trained resilience programmes,total,refugees,adults,0
Tharaka Nithi,April,indicator6_all_total_adults,6,6. Govt. officials trained,total,all,adults,0
Tharaka Nithi,April,indicator7_all_total_children,7,7. Children life skills mentorship,total,all,children,0
Tharaka Nithi,April,indicator7_all_boys,7,7. Children life skills mentorship,male,all,children,0
Tharaka Nithi,April,indicator7_all_girls,7,7. Children life skills mentorship,female,all,children,0
Tharaka Nithi,April,indicator7_host_community_total_children,7,7. Children life skills mentorship,total,host_community,children,0
Tharaka Nithi,April,indicator7_idps_total_children,7,7. Children life skills mentorship,total,idps,children,0
Tharaka Nithi,April,indicator7_refugees_total_children,7,7. Children life skills mentorship,total,refugees,children,0
Tharaka Nithi,April,indicator7_cwd_total_children,7,7. Children life skills mentorship,total,cwd,children,0
Tharaka Nithi,May,indicator1_host_community_boys,1,1. OOSC accessing formal education,male,host_community,children,0
Tharaka Nithi,May,indicator1_host_community_girls,1,1. OOSC accessing formal education,female,host_community,children,0
Tharaka Nithi,May,indicator1_idps_boys,1,1. OOSC accessing formal education,male,idps,children,0
