county,sub_indicator,month,sex_modifier,age_modifier,beneficiary_group,value,comments
 Embu,indicator5_host_community_total_adults,December,total,adults,host_community,0,
 Embu,indicator5_idps_female,December,female,adults,idps,0,
 Embu,indicator5_idps_male,December,male,adults,idps,0,
 Embu,indicator5_idps_total_adults,December,total,adults,idps,0,
 Embu,indicator5_narrative,December,NA,NA,NA,0,NA
 Embu,indicator5_refugees_female,December,female,adults,refugees,0,
 Embu,indicator5_refugees_male,December,male,adults,refugees,0,
 Embu,indicator5_refugees_total_adults,December,total,adults,refugees,0,
 Embu,indicator6_all_female,December,female,adults,all,0,
 Embu,indicator6_all_male,December,male,adults,all,0,
 Embu,indicator6_all_total_adults,December,total,adults,all,0,
 Embu,indicator6_narrative,December,NA,NA,NA,0,NA
 Embu,indicator7_all_boys,December,male,children,all,0,
 Embu,indicator7_all_girls,December,female,children,all,0,
 Embu,indicator7_all_total_children,December,total,children,all,0,
 Embu,indicator7_cwd_boys,December,male,children,cwd,0,
 Embu,indicator7_cwd_girls,December,female,children,cwd,0,
 Embu,indicator7_cwd_total_children,December,total,children,cwd,0,
 Embu,indicator7_host_community_boys,December,male,children,host_community,0,
 Embu,indicator7_host_community_girls,December,female,children,host_community,0,
 Embu,indicator7_host_community_total_children,December,total,children,host_community,0,
 Embu,indicator7_idps_boys,December,male,children,idps,0,
 Embu,indicator7_idps_girls,December,female,children,idps,0,
 Embu,indicator7_idps_total_children,December,total,children,idps,0,
 Embu,indicator7_narrative,December,NA,NA,NA,0,NA
 Embu,indicator7_refugees_boys,December,male,children,refugees,0,
 Embu,indicator7_refugees_girls,December,female,children,refugees,0,
 Embu,indicator7_refugees_total_children,December,total,children,refugees,0,
 Isiolo,indicator1_all_boys,December,male,children,all,0,
 Isiolo,indicator1_all_girls,December,female,children,all,0,
 Isiolo,indicator1_all_total_children,December,total,children,all,0,
 Isiolo,indicator1_cwd_boys,December,male,children,cwd,0,
 Isiolo,indicator1_cwd_girls,December,female,children,cwd,0,
 Isiolo,indicator1_cwd_total_children,December,total,children,cwd,0,
 Isiolo,indicator1_host_community_boys,December,male,children,host_community,0,
 Isiolo,indicator1_host_community_girls,December,female,children,host_community,0,
 Isiolo,indicator1_host_community_total_children,December,total,children,host_community,0,
 Isiolo,indicator1_idps_boys,December,male,children,idps,0,
 Isiolo,indicator1_idps_girls,December,female,children,idps,0,
 Isiolo,indicator1_idps_total_children,December,total,children,idps,0,
 Isiolo,indicator1_narrative,December,NA,NA,NA,0,NA
 Isiolo,indicator1_refugees_boys,December,male,children,refugees,0,
 Isiolo,indicator1_refugees_girls,December,female,children,refugees,0,
 Isiolo,indicator1_refugees_total_children,December,total,children,refugees,0,
 Isiolo,indicator2_all_boys,December,male,children,all,0,
 Isiolo,indicator2_all_girls,December,female,children,all,0,
 Isiolo,indicator2_all_total_children,December,total,children,all,0,
 Isiolo,indicator2_cwd_boys,December,male,children,cwd,0,
 Isiolo,indicator2_cwd_girls,December,female,children,cwd,0,
 Isiolo,indicator2_cwd_total_children,December,total,children,cwd,0,
 Isiolo,indicator2_host_community_boys,December,male,children,host_community,0,
 Isiolo,indicator2_host_community_girls,December,female,children,host_community,0,
 Isiolo,indicator2_host_community_total_children,December,total,children,host_community,0,
 Isiolo,indicator2_idps_boys,December,male,children,idps,0,
 Isiolo,indicator2_idps_girls,December,female,children,idps,0,
 Isiolo,indicator2_idps_total_children,December,total,children,idps,0,
 Isiolo,indicator2_narrative,December,NA,NA,NA,0,NA
 Isiolo,indicator2_new_classrooms,December,NA,NA,NA,0,
 Isiolo,indicator2_new_latrines,December,NA,NA,NA,0,
 Isiolo,indicator2_refugees_boys,December,male,children,refugees,0,
 Isiolo,indicator2_refugees_girls,December,female,children,refugees,0,
 Isiolo,indicator2_refugees_total_children,December,total,children,refugees,0,
 Isiolo,indicator2_rehabilitated_classrooms,December,NA,NA,NA,0,
 Isiolo,indicator2_rehabiltated_latrines,December,NA,NA,NA,0,
 Isiolo,indicator3_all_boys,December,male,children,all,0,
 Isiolo,indicator3_all_girls,December,female,children,all,0,
 Isiolo,indicator3_all_total_children,December,total,children,all,0,
 Isiolo,indicator3_cwd_boys,December,male,children,cwd,0,
 Isiolo,indicator3_cwd_girls,December,female,children,cwd,0,
 Isiolo,indicator3_cwd_total_children,December,total,children,cwd,0,
 Isiolo,indicator3_host_community_boys,December,male,children,host_community,0,
 Isiolo,indicator3_host_community_girls,December,female,children,host_community,0,
 Isiolo,indicator3_host_community_total_children,December,total,children,host_community,0,
 Isiolo,indicator3_idps_boys,December,male,children,idps,0,
 Isiolo,indicator3_idps_girls,December,female,children,idps,0,
 Isiolo,indicator3_idps_total_children,December,total,children,idps,0,
 Isiolo,indicator3_narrative,December,NA,NA,NA,0,NA
 Isiolo,indicator3_refugees_boys,December,male,children,refugees,0,
 Isiolo,indicator3_refugees_girls,December,female,children,refugees,0,
 Isiolo,indicator3_refugees_total_children,December,total,children,refugees,0,
 Isiolo,indicator4_all_female,December,female,adults,all,0,
 Isiolo,indicator4_all_male,December,male,adults,all,0,
 Isiolo,indicator4_all_total_adults,December,total,adults,all,0,
 Isiolo,indicator4_host_community_female,December,female,adults,host_community,0,
 Isiolo,indicator4_host_community_male,December,male,adults,host_community,0,
 Isiolo,indicator4_host_community_total_adults,December,total,adults,host_community,0,
 Isiolo,indicator4_idps_female,December,female,adults,idps,0,
 Isiolo,indicator4_idps_male,December,male,adults,idps,0,
 Isiolo,indicator4_idps_total_adults,December,total,adults,idps,0,
 Isiolo,indicator4_narrative,December,NA,NA,NA,0,NA
 Isiolo,indicator4_refugees_female,December,female,adults,refugees,0,
 Isiolo,indicator4_refugees_male,December,male,adults,refugees,0,
 Isiolo,indicator4_refugees_total_adults,December,total,adults,refugees,0,
 Isiolo,indicator5_all_female,December,female,adults,all,0,
 Isiolo,indicator5_all_male,December,male,adults,all,0,
 Isiolo,indicator5_all_total_adults,December,total,adults,all,0,
 Isiolo,indicator5_host_community_female,December,female,adults,host_community,0,
 Isiolo,indicator5_host_community_male,December,male,adults,host_community,0,
 Isiolo,indicator5_host_community_total_adults,December,total,adults,host_community,0,
 Isiolo,indicator5_idps_female,December,female,adults,idps,0,
 Isiolo,indicator5_idps_male,December,male,adults,idps,0,
 Isiolo,indicator5_idps_total_adults,December,total,adults,idps,0,
 Isiolo,indicator5_narrative,December,NA,NA,NA,0,NA
 Isiolo,indicator5_refugees_female,December,female,adults,refugees,0,
 Isiolo,indicator5_refugees_male,December,male,adults,refugees,0,
 Isiolo,indicator5_refugees_total_adults,December,total,adults,refugees,0,
 Isiolo,indicator6_all_female,December,female,adults,all,0,
 Isiolo,indicator6_all_male,December,male,adults,all,0,
 Isiolo,indicator6_all_total_adults,December,total,adults,all,0,
 Isiolo,indicator6_narrative,December,NA,NA,NA,0,NA
 Isiolo,indicator7_all_boys,December,male,children,all,0,
 Isiolo,indicator7_all_girls,December,female,children,all,0,
 Isiolo,indicator7_all_total_children,December,total,children,all,0,
 Isiolo,indicator7_cwd_boys,December,male,children,cwd,0,
 Isiolo,indicator7_cwd_girls,December,female,children,cwd,0,
 Isiolo,indicator7_cwd_total_children,December,total,children,cwd,0,
 Isiolo,indicator7_host_community_boys,December,male,children,host_community,0,
 Isiolo,indicator7_host_community_girls,December,female,children,host_community,0,
 Isiolo,indicator7_host_community_total_children,December,total,children,host_community,0,
 Isiolo,indicator7_idps_boys,December,male,children,idps,0,
 Isiolo,indicator7_idps_girls,December,female,children,idps,0,
 Isiolo,indicator7_idps_total_children,December,total,children,idps,0,
 Isiolo,indicator7_narrative,December,NA,NA,NA,0,NA
 Isiolo,indicator7_refugees_boys,December,male,children,refugees,0,
 Isiolo,indicator7_refugees_girls,December,female,children,refugees,0,
 Isiolo,indicator7_refugees_total_children,December,total,children,refugees,0,
 Kajiado,indicator1_all_boys,December,male,children,all,0,
 Kajiado,indicator1_all_girls,December,female,children,all,0,
 Kajiado,indicator1_all_total_children,December,total,children,all,0,
 Kajiado,indicator1_cwd_boys,December,male,children,cwd,0,
 Kajiado,indicator1_cwd_girls,December,female,children,cwd,0,
 Kajiado,indicator1_cwd_total_children,December,total,children,cwd,0,
 Kajiado,indicator1_host_community_boys,December,male,children,host_community,0,
 Kajiado,indicator1_host_community_girls,December,female,children,host_community,0,
 Kajiado,indicator1_host_community_total_children,December,total,children,host_community,0,
 Kajiado,indicator1_idps_boys,December,male,children,idps,0,
 Kajiado,indicator1_idps_girls,December,female,children,idps,0,
 Kajiado,indicator1_idps_total_children,December,total,children,idps,0,
 Kajiado,indicator1_narrative,December,NA,NA,NA,0,NA
 Kajiado,indicator1_refugees_boys,December,male,children,refugees,0,
 Kajiado,indicator1_refugees_girls,December,female,children,refugees,0,
 Kajiado,indicator1_refugees_total_children,December,total,children,refugees,0,
 Kajiado,indicator2_all_boys,December,male,children,all,0,
 Kajiado,indicator2_all_girls,December,female,children,all,0,
 Kajiado,indicator2_all_total_children,December,total,children,all,0,
 Kajiado,indicator2_cwd_boys,December,male,children,cwd,0,
 Kajiado,indicator2_cwd_girls,December,female,children,cwd,0,
 Kajiado,indicator2_cwd_total_children,December,total,children,cwd,0,
 Kajiado,indicator2_host_community_boys,December,male,children,host_community,0,
 Kajiado,indicator2_host_community_girls,December,female,children,host_community,0,
 Kajiado,indicator2_host_community_total_children,December,total,children,host_community,0,
 Kajiado,indicator2_idps_boys,December,male,children,idps,0,
 Kajiado,indicator2_idps_girls,December,female,children,idps,0,
 Kajiado,indicator2_idps_total_children,December,total,children,idps,0,
 Kajiado,indicator2_narrative,December,NA,NA,NA,0,NA
 Kajiado,indicator2_new_classrooms,December,NA,NA,NA,0,
 Kajiado,indicator2_new_latrines,December,NA,NA,NA,0,
 Kajiado,indicator2_refugees_boys,December,male,children,refugees,0,
 Kajiado,indicator2_refugees_girls,December,female,children,refugees,0,
 Kajiado,indicator2_refugees_total_children,December,total,children,refugees,0,
 Kajiado,indicator2_rehabilitated_classrooms,December,NA,NA,NA,0,
 Kajiado,indicator2_rehabiltated_latrines,December,NA,NA,NA,0,
 Kajiado,indicator3_all_boys,December,male,children,all,0,
 Kajiado,indicator3_all_girls,December,female,children,all,0,
 Kajiado,indicator3_all_total_children,December,total,children,all,0,
 Kajiado,indicator3_cwd_boys,December,male,children,cwd,0,
 Kajiado,indicator3_cwd_girls,December,female,children,cwd,0,
 Kajiado,indicator3_cwd_total_children,December,total,children,cwd,0,
 Kajiado,indicator3_host_community_boys,December,male,children,host_community,0,
 Kajiado,indicator3_host_community_girls,December,female,children,host_community,0,
 Kajiado,indicator3_host_community_total_children,December,total,children,host_community,0,
 Kajiado,indicator3_idps_boys,December,male,children,idps,0,
 Kajiado,indicator3_idps_girls,December,female,children,idps,0,
 Kajiado,indicator3_idps_total_children,December,total,children,idps,0,
 Kajiado,indicator3_narrative,December,NA,NA,NA,0,NA
 Kajiado,indicator3_refugees_boys,December,male,children,refugees,0,
 Kajiado,indicator3_refugees_girls,December,female,children,refugees,0,
 Kajiado,indicator3_refugees_total_children,December,total,children,refugees,0,
 Kajiado,indicator4_all_female,December,female,adults,all,0,
 Kajiado,indicator4_all_male,December,male,adults,all,0,
 Kajiado,indicator4_all_total_adults,December,total,adults,all,0,
 Kajiado,indicator4_host_community_female,December,female,adults,host_community,0,
 Kajiado,indicator4_host_community_male,December,male,adults,host_community,0,
 Kajiado,indicator4_host_community_total_adults,December,total,adults,host_community,0,
 Kajiado,indicator4_idps_female,December,female,adults,idps,0,
 Kajiado,indicator4_idps_male,December,male,adults,idps,0,
 Kajiado,indicator4_idps_total_adults,December,total,adults,idps,0,
 Kajiado,indicator4_narrative,December,NA,NA,NA,0,NA
 Kajiado,indicator4_refugees_female,December,female,adults,refugees,0,
 Kajiado,indicator4_refugees_male,December,male,adults,refugees,0,
 Kajiado,indicator4_refugees_total_adults,December,total,adults,refugees,0,
 Kajiado,indicator5_all_female,December,female,adults,all,0,
 Kajiado,indicator5_all_male,December,male,adults,all,0,
 Kajiado,indicator5_all_total_adults,December,total,adults,all,0,
 Kajiado,indicator5_host_community_female,December,female,adults,host_community,0,
 Kajiado,indicator5_host_community_male,December,male,adults,host_community,0,
 Kajiado,indicator5_host_community_total_adults,December,total,adults,host_community,0,
 Kajiado,indicator5_idps_female,December,female,adults,idps,0,
 Kajiado,indicator5_idps_male,December,male,adults,idps,0,
 Kajiado,indicator5_idps_total_adults,December,total,adults,idps,0,
 Kajiado,indicator5_narrative,December,NA,NA,NA,0,NA
 Kajiado,indicator5_refugees_female,December,female,adults,refugees,0,
 Kajiado,indicator5_refugees_male,December,male,adults,refugees,0,
 Kajiado,indicator5_refugees_total_adults,December,total,adults,refugees,0,
 Kajiado,indicator6_all_female,December,female,adults,all,0,
 Kajiado,indicator6_all_male,December,male,adults,all,0,
 Kajiado,indicator6_all_total_adults,December,total,adults,all,0,
 Kajiado,indicator6_narrative,December,NA,NA,NA,0,NA
 Kajiado,indicator7_all_boys,December,male,children,all,0,
 Kajiado,indicator7_all_girls,December,female,children,all,0,
 Kajiado,indicator7_all_total_children,December,total,children,all,0,
 Kajiado,indicator7_cwd_boys,December,male,children,cwd,0,
 Kajiado,indicator7_cwd_girls,December,female,children,cwd,0,
 Kajiado,indicator7_cwd_total_children,December,total,children,cwd,0,
 Kajiado,indicator7_host_community_boys,December,male,children,host_community,0,
 Kajiado,indicator7_host_community_girls,December,female,children,host_community,0,
 Kajiado,indicator7_host_community_total_children,December,total,children,host_community,0,
 Kajiado,indicator7_idps_boys,December,male,children,idps,0,
 Kajiado,indicator7_idps_girls,December,female,children,idps,0,
 Kajiado,indicator7_idps_total_children,December,total,children,idps,0,
 Kajiado,indicator7_narrative,December,NA,NA,NA,0,NA
 Kajiado,indicator7_refugees_boys,December,male,children,refugees,0,
 Kajiado,indicator7_refugees_girls,December,female,children,refugees,0,
 Kajiado,indicator7_refugees_total_children,December,total,children,refugees,0,
 Kilifi,indicator1_all_boys,December,male,children,all,0,
 Kilifi,indicator1_all_girls,December,female,children,all,0,
 Kilifi,indicator1_all_total_children,December,total,children,all,0,
 Kilifi,indicator1_cwd_boys,December,male,children,cwd,0,
 Kilifi,indicator1_cwd_girls,December,female,children,cwd,0,
 Kilifi,indicator1_cwd_total_children,December,total,children,cwd,0,
 Kilifi,indicator1_host_community_boys,December,male,children,host_community,0,
 Kilifi,indicator1_host_community_girls,December,female,children,host_community,0,
 Kilifi,indicator1_host_community_total_children,December,total,children,host_community,0,
 Kilifi,indicator1_idps_boys,December,male,children,idps,0,
 Kilifi,indicator1_idps_girls,December,female,children,idps,0,
 Kilifi,indicator1_idps_total_children,December,total,children,idps,0,
 Kilifi,indicator1_narrative,December,NA,NA,NA,0,NA
 Kilifi,indicator1_refugees_boys,December,male,children,refugees,0,
 Kilifi,indicator1_refugees_girls,December,female,children,refugees,0,
 Kilifi,indicator1_refugees_total_children,December,total,children,refugees,0,
 Kilifi,indicator2_all_boys,December,male,children,all,0,
 Kilifi,indicator2_all_girls,December,female,children,all,0,
 Kilifi,indicator2_all_total_children,December,total,children,all,0,
 Kilifi,indicator2_cwd_boys,December,male,children,cwd,0,
 Kilifi,indicator2_cwd_girls,December,female,children,cwd,0,
 Kilifi,indicator2_cwd_total_children,December,total,children,cwd,0,
 Kilifi,indicator2_host_community_boys,December,male,children,host_community,0,
 Kilifi,indicator2_host_community_girls,December,female,children,host_community,0,
 Kilifi,indicator2_host_community_total_children,December,total,children,host_community,0,
 Kilifi,indicator2_idps_boys,December,male,children,idps,0,
 Kilifi,indicator2_idps_girls,December,female,children,idps,0,
 Kilifi,indicator2_idps_total_children,December,total,children,idps,0,
 Kilifi,indicator2_narrative,December,NA,NA,NA,0,NA
 Kilifi,indicator2_new_classrooms,December,NA,NA,NA,0,
 Kilifi,indicator2_new_latrines,December,NA,NA,NA,0,
 Kilifi,indicator2_refugees_boys,December,male,children,refugees,0,
 Kilifi,indicator2_refugees_girls,December,female,children,refugees,0,
 Kilifi,indicator2_refugees_total_children,December,total,children,refugees,0,
 Kilifi,indicator2_rehabilitated_classrooms,December,NA,NA,NA,0,
 Kilifi,indicator2_rehabiltated_latrines,December,NA,NA,NA,0,
 Kilifi,indicator3_all_boys,December,male,children,all,0,
 Kilifi,indicator3_all_girls,December,female,children,all,0,
 Kilifi,indicator3_all_total_children,December,total,children,all,0,
 Kilifi,indicator3_cwd_boys,December,male,children,cwd,0,
 Kilifi,indicator3_cwd_girls,December,female,children,cwd,0,
 Kilifi,indicator3_cwd_total_children,December,total,children,cwd,0,
 Kilifi,indicator3_host_community_boys,December,male,children,host_community,0,
 Kilifi,indicator3_host_community_girls,December,female,children,host_community,0,
 Kilifi,indicator3_host_community_total_children,December,total,children,host_community,0,
 Kilifi,indicator3_idps_boys,December,male,children,idps,0,
 Kilifi,indicator3_idps_girls,December,female,children,idps,0,
 Kilifi,indicator3_idps_total_children,December,total,children,idps,0,
 Kilifi,indicator3_narrative,December,NA,NA,NA,0,NA
 Kilifi,indicator3_refugees_boys,December,male,children,refugees,0,
 Kilifi,indicator3_refugees_girls,December,female,children,refugees,0,
 Kilifi,indicator3_refugees_total_children,December,total,children,refugees,0,
 Kilifi,indicator4_all_female,December,female,adults,all,0,
 Kilifi,indicator4_all_male,December,male,adults,all,0,
 Kilifi,indicator4_all_total_adults,December,total,adults,all,0,
 Kilifi,indicator4_host_community_female,December,female,adults,host_community,0,
 Kilifi,indicator4_host_community_male,December,male,adults,host_community,0,
 Kilifi,indicator4_host_community_total_adults,December,total,adults,host_community,0,
 Kilifi,indicator4_idps_female,December,female,adults,idps,0,
 Kilifi,indicator4_idps_male,December,male,adults,idps,0,
 Kilifi,indicator4_idps_total_adults,December,total,adults,idps,0,
 Kilifi,indicator4_narrative,December,NA,NA,NA,0,NA
 Kilifi,indicator4_refugees_female,December,female,adults,refugees,0,
 Kilifi,indicator4_refugees_male,December,male,adults,refugees,0,
 Kilifi,indicator4_refugees_total_adults,December,total,adults,refugees,0,
 Kilifi,indicator5_all_female,December,female,adults,all,0,
 Kilifi,indicator5_all_male,December,male,adults,all,0,
 Kilifi,indicator5_all_total_adults,December,total,adults,all,0,
 Kilifi,indicator5_host_community_female,December,female,adults,host_community,0,
 Kilifi,indicator5_host_community_male,December,male,adults,host_community,0,
 Kilifi,indicator5_host_community_total_adults,December,total,adults,host_community,0,
 Kilifi,indicator5_idps_female,December,female,adults,idps,0,
 Kilifi,indicator5_idps_male,December,male,adults,idps,0,
 Kilifi,indicator5_idps_total_adults,December,total,adults,idps,0,
 Kilifi,indicator5_narrative,December,NA,NA,NA,0,NA
 Kilifi,indicator5_refugees_female,December,female,adults,refugees,0,
 Kilifi,indicator5_refugees_male,December,male,adults,refugees,0,
 Kilifi,indicator5_refugees_total_adults,December,total,adults,refugees,0,
 Kilifi,indicator6_all_female,December,female,adults,all,0,
 Kilifi,indicator6_all_male,December,male,adults,all,0,
 Kilifi,indicator6_all_total_adults,December,total,adults,all,0,
 Kilifi,indicator6_narrative,December,NA,NA,NA,0,NA
 Kilifi,indicator7_all_boys,December,male,children,all,0,
 Kilifi,indicator7_all_girls,December,female,children,all,0,
 Kilifi,indicator7_all_total_children,December,total,children,all,0,
 Kilifi,indicator7_cwd_boys,December,male,children,cwd,0,
 Kilifi,indicator7_cwd_girls,December,female,children,cwd,0,
 Kilifi,indicator7_cwd_total_children,December,total,children,cwd,0,
 Kilifi,indicator7_host_community_boys,December,male,children,host_community,0,
 Kilifi,indicator7_host_community_girls,December,female,children,host_community,0,
 Kilifi,indicator7_host_community_total_children,December,total,children,host_community,0,
 Kilifi,indicator7_idps_boys,December,male,children,idps,0,
 Kilifi,indicator7_idps_girls,December,female,children,idps,0,
 Kilifi,indicator7_idps_total_children,December,total,children,idps,0,
 Kilifi,indicator7_narrative,December,NA,NA,NA,0,NA
 Kilifi,indicator7_refugees_boys,December,male,children,refugees,0,
 Kilifi,indicator7_refugees_girls,December,female,children,refugees,0,
 Kilifi,indicator7_refugees_total_children,December,total,children,refugees,0,
 Kisumu,indicator1_all_boys,December,male,children,all,0,
 Kisumu,indicator1_all_girls,December,female,children,all,0,
 Kisumu,indicator1_all_total_children,December,total,children,all,0,
 Kisumu,indicator1_cwd_boys,December,male,children,cwd,0,
 Kisumu,indicator1_cwd_girls,December,female,children,cwd,0,
 Kisumu,indicator1_cwd_total_children,December,total,children,cwd,0,
 Kisumu,indicator1_host_community_boys,December,male,children,host_community,0,
 Kisumu,indicator1_host_community_girls,December,female,children,host_community,0,
 Kisumu,indicator1_host_community_total_children,December,total,children,host_community,0,
 Kisumu,indicator1_idps_boys,December,male,children,idps,0,
 Kisumu,indicator1_idps_girls,December,female,children,idps,0,
 Kisumu,indicator1_idps_total_children,December,total,children,idps,0,
 Kisumu,indicator1_narrative,December,NA,NA,NA,0,NA
 Kisumu,indicator1_refugees_boys,December,male,children,refugees,0,
 Kisumu,indicator1_refugees_girls,December,female,children,refugees,0,
 Kisumu,indicator1_refugees_total_children,December,total,children,refugees,0,
 Kisumu,indicator2_all_boys,December,male,children,all,0,
 Kisumu,indicator2_all_girls,December,female,children,all,0,
 Kisumu,indicator2_all_total_children,December,total,children,all,0,
 Kisumu,indicator2_cwd_boys,December,male,children,cwd,0,
 Kisumu,indicator2_cwd_girls,December,female,children,cwd,0,
 Kisumu,indicator2_cwd_total_children,December,total,children,cwd,0,
 Kisumu,indicator2_host_community_boys,December,male,children,host_community,0,
 Kisumu,indicator2_host_community_girls,December,female,children,host_community,0,
 Kisumu,indicator2_host_community_total_children,December,total,children,host_community,0,
 Kisumu,indicator2_idps_boys,December,male,children,idps,0,
 Kisumu,indicator2_idps_girls,December,female,children,idps,0,
 Kisumu,indicator2_idps_total_children,December,total,children,idps,0,
 Kisumu,indicator2_narrative,December,NA,NA,NA,0,NA
 Kisumu,indicator2_new_classrooms,December,NA,NA,NA,0,
 Kisumu,indicator2_new_latrines,December,NA,NA,NA,0,
 Kisumu,indicator2_refugees_boys,December,male,children,refugees,0,
 Kisumu,indicator2_refugees_girls,December,female,children,refugees,0,
 Kisumu,indicator2_refugees_total_children,December,total,children,refugees,0,
 Kisumu,indicator2_rehabilitated_classrooms,December,NA,NA,NA,0,
 Kisumu,indicator2_rehabiltated_latrines,December,NA,NA,NA,0,
 Kisumu,indicator3_all_boys,December,male,children,all,0,
 Kisumu,indicator3_all_girls,December,female,children,all,0,
 Kisumu,indicator3_all_total_children,December,total,children,all,0,
 Kisumu,indicator3_cwd_boys,December,male,children,cwd,0,
 Kisumu,indicator3_cwd_girls,December,female,children,cwd,0,
 Kisumu,indicator3_cwd_total_children,December,total,children,cwd,0,
 Kisumu,indicator3_host_community_boys,December,male,children,host_community,0,
 Kisumu,indicator3_host_community_girls,December,female,children,host_community,0,
 Kisumu,indicator3_host_community_total_children,December,total,children,host_community,0,
 Kisumu,indicator3_idps_boys,December,male,children,idps,0,
 Kisumu,indicator3_idps_girls,December,female,children,idps,0,
 Kisumu,indicator3_idps_total_children,December,total,children,idps,0,
 Kisumu,indicator3_narrative,December,NA,NA,NA,0,NA
 Kisumu,indicator3_refugees_boys,December,male,children,refugees,0,
 Kisumu,indicator3_refugees_girls,December,female,children,refugees,0,
 Kisumu,indicator3_refugees_total_children,December,total,children,refugees,0,
 Kisumu,indicator4_all_female,December,female,adults,all,0,
 Kisumu,indicator4_all_male,December,male,adults,all,0,
 Kisumu,indicator4_all_total_adults,December,total,adults,all,0,
 Kisumu,indicator4_host_community_female,December,female,adults,host_community,0,
 Kisumu,indicator4_host_community_male,December,male,adults,host_community,0,
 Kisumu,indicator4_host_community_total_adults,December,total,adults,host_community,0,
 Kisumu,indicator4_idps_female,December,female,adults,idps,0,
 Kisumu,indicator4_idps_male,December,male,adults,idps,0,
 Kisumu,indicator4_idps_total_adults,December,total,adults,idps,0,
 Kisumu,indicator4_narrative,December,NA,NA,NA,0,NA
 Kisumu,indicator4_refugees_female,December,female,adults,refugees,0,
 Kisumu,indicator4_refugees_male,December,male,adults,refugees,0,
 Kisumu,indicator4_refugees_total_adults,December,total,adults,refugees,0,
 Kisumu,indicator5_all_female,December,female,adults,all,0,
 Kisumu,indicator5_all_male,December,male,adults,all,0,
 Kisumu,indicator5_all_total_adults,December,total,adults,all,0,
 Kisumu,indicator5_host_community_female,December,female,adults,host_community,0,
 Kisumu,indicator5_host_community_male,December,male,adults,host_community,0,
 Kisumu,indicator5_host_community_total_adults,December,total,adults,host_community,0,
 Kisumu,indicator5_idps_female,December,female,adults,idps,0,
 Kisumu,indicator5_idps_male,December,male,adults,idps,0,
 Kisumu,indicator5_idps_total_adults,December,total,adults,idps,0,
 Kisumu,indicator5_narrative,December,NA,NA,NA,0,NA
 Kisumu,indicator5_refugees_female,December,female,adults,refugees,0,
 Kisumu,indicator5_refugees_male,December,male,adults,refugees,0,
 Kisumu,indicator5_refugees_total_adults,December,total,adults,refugees,0,
 Kisumu,indicator6_all_female,December,female,adults,all,0,
 Kisumu,indicator6_all_male,December,male,adults,all,0,
 Kisumu,indicator6_all_total_adults,December,total,adults,all,0,
 Kisumu,indicator6_narrative,December,NA,NA,NA,0,NA
 Kisumu,indicator7_all_boys,December,male,children,all,0,
 Kisumu,indicator7_all_girls,December,female,children,all,0,
 Kisumu,indicator7_all_total_children,December,total,children,all,0,
 Kisumu,indicator7_cwd_boys,December,male,children,cwd,0,
 Kisumu,indicator7_cwd_girls,December,female,children,cwd,0,
 Kisumu,indicator7_cwd_total_children,December,total,children,cwd,0,
 Kisumu,indicator7_host_community_boys,December,male,children,host_community,0,
 Kisumu,indicator7_host_community_girls,December,female,children,host_community,0,
 Kisumu,indicator7_host_community_total_children,December,total,children,host_community,0,
 Kisumu,indicator7_idps_boys,December,male,children,idps,0,
 Kisumu,indicator7_idps_girls,December,female,children,idps,0,
 Kisumu,indicator7_idps_total_children,December,total,children,idps,0,
 Kisumu,indicator7_narrative,December,NA,NA,NA,0,NA
 Kisumu,indicator7_refugees_boys,December,male,children,refugees,0,
 Kisumu,indicator7_refugees_girls,December,female,children,refugees,0,
 Kisumu,indicator7_refugees_total_children,December,total,children,refugees,0,
 Kitui,indicator1_all_boys,December,male,children,all,0,
 Kitui,indicator1_all_girls,December,female,children,all,0,
 Kitui,indicator1_all_total_children,December,total,children,all,0,
 Kitui,indicator1_cwd_boys,December,male,children,cwd,0,
 Kitui,indicator1_cwd_girls,December,female,children,cwd,0,
 Kitui,indicator1_cwd_total_children,December,total,children,cwd,0,
 Kitui,indicator1_host_community_boys,December,male,children,host_community,0,
 Kitui,indicator1_host_community_girls,December,female,children,host_community,0,
 Kitui,indicator1_host_community_total_children,December,total,children,host_community,0,
 Kitui,indicator1_idps_boys,December,male,children,idps,0,
 Kitui,indicator1_idps_girls,December,female,children,idps,0,
 Kitui,indicator1_idps_total_children,December,total,children,idps,0,
 Kitui,indicator1_narrative,December,NA,NA,NA,0,NA
 Kitui,indicator1_refugees_boys,December,male,children,refugees,0,
 Kitui,indicator1_refugees_girls,December,female,children,refugees,0,
 Kitui,indicator1_refugees_total_children,December,total,children,refugees,0,
 Kitui,indicator2_all_boys,December,male,children,all,0,
 Kitui,indicator2_all_girls,December,female,children,all,0,
 Kitui,indicator2_all_total_children,December,total,children,all,0,
 Kitui,indicator2_cwd_boys,December,male,children,cwd,0,
 Kitui,indicator2_cwd_girls,December,female,children,cwd,0,
 Kitui,indicator2_cwd_total_children,December,total,children,cwd,0,
 Kitui,indicator2_host_community_boys,December,male,children,host_community,0,
 Kitui,indicator2_host_community_girls,December,female,children,host_community,0,
 Kitui,indicator2_host_community_total_children,December,total,children,host_community,0,
 Kitui,indicator2_idps_boys,December,male,children,idps,0,
 Kitui,indicator2_idps_girls,December,female,children,idps,0,
 Kitui,indicator2_idps_total_children,December,total,children,idps,0,
